No,Easting,Northing,ELEVATION
30342,129632.055,2678341.652,10.159
30343,129632.055,2678336.652,10.16
30344,129632.055,2678331.652,10.154
30345,129632.055,2678326.652,10.137
30346,129632.055,2678321.652,10.319
30347,129632.055,2678316.652,10.181
30348,129632.055,2678311.652,10.177
30349,129632.055,2678306.652,10.175
30350,129632.055,2678301.652,10.154
30351,129632.055,2678296.652,10.111
30352,129632.055,2678291.652,10.072
30353,129632.055,2678286.652,10.138
30354,129632.055,2678281.652,10.155
30355,129632.055,2678276.652,10.168
30356,129632.055,2678271.652,10.162
30357,129632.055,2678266.652,10.132
30358,129632.055,2678261.652,10.178
30359,129632.055,2678256.652,10.177
30360,129632.055,2678251.652,10.197
30361,129632.055,2678246.652,10.191
30362,129632.055,2678241.652,10.219
30363,129632.055,2678236.652,10.253
30364,129632.055,2678231.652,10.101
30365,129632.055,2678226.652,10.135
30366,129632.055,2678221.652,10.094
30367,129632.055,2678216.652,11.242
30368,129632.055,2678211.652,10.96
30369,129632.055,2678206.652,10.353
30370,129632.055,2678201.652,10.227
30371,129632.055,2678196.652,10.162
30372,129632.055,2678191.652,10.153
30373,129632.055,2678186.652,10.186
30374,129632.055,2678181.652,10.147
30375,129632.055,2678176.652,10.145
30376,129632.055,2678171.652,10.13
30377,129632.055,2678166.652,10.159
30378,129632.055,2678161.652,10.154
30379,129632.055,2678156.652,10.155
30380,129632.055,2678151.652,10.16
30381,129632.055,2678146.652,10.177
30382,129632.055,2678141.652,10.162
30383,129632.055,2678136.652,10.156
30384,129632.055,2678131.652,10.192
30385,129632.055,2678126.652,10.191
30386,129632.055,2678121.652,10.187
30387,129632.055,2678116.652,10.198
30388,129632.055,2678111.652,10.198
30389,129632.055,2678106.652,10.182
30390,129632.055,2678101.652,10.19
30391,129632.055,2678096.652,10.197
30392,129632.055,2678091.652,10.175
30393,129632.055,2678086.652,10.17
30394,129632.055,2678081.652,10.157
30395,129632.055,2678076.652,10.171
30396,129632.055,2678071.652,10.177
30397,129632.055,2678066.652,10.182
30398,129632.055,2678061.652,10.206
30399,129632.055,2678056.652,10.253
30400,129632.055,2678051.652,10.324
30401,129632.055,2678046.652,10.335
30402,129632.055,2678041.652,10.377
30403,129632.055,2678036.652,10.39
30404,129632.055,2678031.652,10.414
30405,129632.055,2678026.652,10.294
30406,129632.055,2678021.652,10.5
30407,129632.055,2678016.652,10.327
30408,129632.055,2678011.652,10.353
30409,129632.055,2678006.652,10.308
30410,129632.055,2678001.652,10.349
30411,129632.055,2677996.652,10.385
30412,129632.055,2677991.652,10.427
30413,129632.055,2677986.652,10.398
30414,129632.055,2677981.652,10.466
30415,129632.055,2677976.652,10.441
30416,129632.055,2677971.652,10.527
30417,129632.055,2677966.652,10.603
30418,129632.055,2677961.652,10.686
30419,129632.055,2677956.652,10.714
30420,129632.055,2677951.652,10.796
30421,129632.055,2677946.652,10.807
30422,129632.055,2677941.652,10.803
30423,129632.055,2677936.652,10.991
30424,129632.055,2677931.652,11.525
30425,129632.055,2677926.652,11.186
30426,129632.055,2677921.652,11.222
30427,129632.055,2677916.652,10.725
30428,129632.055,2677911.652,10.928
30429,129632.055,2677906.652,11.081
30430,129632.055,2677901.652,11.068
30431,129632.055,2677896.652,11.105
30432,129632.055,2677891.652,11.087
30433,129632.055,2677886.652,11.182
30434,129632.055,2677881.652,11.133
30435,129632.055,2677876.652,11.167
30436,129632.055,2677871.652,11.164
30437,129632.055,2677866.652,11.252
30438,129632.055,2677861.652,11.237
30439,129632.055,2677856.652,11.212
30440,129632.055,2677851.652,11.253
30441,129632.055,2677846.652,11.406
30442,129632.055,2677841.652,11.762
30443,129632.055,2677836.652,11.327
30444,129632.055,2677831.652,11.371
30445,129632.055,2677826.652,11.39
30446,129632.055,2677821.652,11.421
30447,129632.055,2677816.652,11.397
30448,129632.055,2677811.652,11.432
30449,129632.055,2677806.652,11.392
30450,129632.055,2677801.652,11.461
30451,129632.055,2677796.652,11.462
30452,129632.055,2677791.652,11.466
30453,129632.055,2677786.652,11.479
30454,129632.055,2677781.652,11.505
30455,129632.055,2677776.652,11.554
30456,129632.055,2677771.652,11.522
30457,129632.055,2677766.652,11.555
30458,129632.055,2677761.652,11.625
30459,129632.055,2677756.652,11.672
30460,129632.055,2677751.652,11.629
30461,129632.055,2677746.652,11.551
30462,129632.055,2677741.652,11.967
30463,129632.055,2677736.652,11.88
30464,129632.055,2677731.652,11.865
30465,129632.055,2677726.652,11.868
30466,129632.055,2677721.652,11.874
30467,129632.055,2677716.652,11.908
30468,129632.055,2677711.652,11.904
30469,129632.055,2677706.652,11.93
30470,129632.055,2677701.652,11.94
30471,129632.055,2677696.652,11.933
30472,129632.055,2677691.652,11.978
30473,129632.055,2677686.652,12.018
30474,129632.055,2677681.652,12.057
30475,129632.055,2677676.652,12.07
30476,129632.055,2677671.652,12.1
30477,129632.055,2677666.652,12.088
30478,129632.055,2677661.652,12.051
30479,129632.055,2677656.652,12.034
30480,129632.055,2677651.652,12.106
30481,129632.055,2677646.652,12.146
30482,129632.055,2677641.652,12.127
30483,129632.055,2677636.652,12.17
30484,129632.055,2677631.652,12.166
30485,129632.055,2677626.652,12.163
30486,129632.055,2677621.652,12.234
30487,129632.055,2677616.652,12.247
30488,129632.055,2677611.652,12.278
30489,129632.055,2677606.652,12.357
30490,129632.055,2677601.652,12.339
30491,129632.055,2677596.652,12.363
30492,129632.055,2677591.652,12.452
30493,129632.055,2677586.652,12.371
30494,129632.055,2677581.652,12.322
30495,129632.055,2677576.652,12.351
30496,129632.055,2677571.652,12.387
30497,129632.055,2677566.652,12.424
30498,129632.055,2677561.652,12.444
30499,129632.055,2677556.652,12.57
30500,129632.055,2677551.652,12.577
30501,129632.055,2677546.652,12.568
30502,129632.055,2677541.652,12.595
30503,129632.055,2677536.652,12.59
30504,129632.055,2677531.652,12.611
30505,129632.055,2677526.652,12.642
30506,129632.055,2677521.652,12.725
30507,129632.055,2677516.652,12.555
30508,129632.055,2677511.652,13.01
30509,129632.055,2677506.652,13.057
30510,129632.055,2677501.652,13.052
30511,129632.055,2677496.652,13.058
30512,129632.055,2677491.652,13.047
30513,129632.055,2677486.652,12.982
30514,129632.055,2677481.652,12.982
30515,129632.055,2677476.652,12.989
30516,129632.055,2677471.652,13.399
30517,129632.055,2677466.652,13.079
30518,129632.055,2677461.652,13.132
30519,129632.055,2677456.652,12.995
30520,129632.055,2677451.652,12.92
30521,129632.055,2677446.652,12.862
30522,129632.055,2677441.652,12.861
30523,129632.055,2677436.652,12.863
30524,129632.055,2677431.652,12.994
30525,129632.055,2677426.652,12.807
30526,129632.055,2677421.652,12.861
30527,129632.055,2677416.652,12.859
30528,129632.055,2677411.652,12.839
30529,129632.055,2677406.652,12.875
30530,129632.055,2677401.652,12.92
30531,129632.055,2677396.652,12.886
30532,129632.055,2677391.652,12.829
30533,129632.055,2677386.652,12.802
30534,129632.055,2677381.652,12.766
30535,129632.055,2677376.652,12.81
30536,129632.055,2677371.652,12.839
30537,129632.055,2677366.652,12.869
30538,129632.055,2677361.652,12.928
30539,129632.055,2677356.652,12.805
30540,129632.055,2677351.652,12.746
30541,129632.055,2677346.652,12.821
30542,129632.055,2677341.652,13.02
30543,129632.055,2677336.652,13.058
30544,129632.055,2677331.652,13.021
30545,129632.055,2677326.652,12.946
30546,129632.055,2677321.652,12.937
30547,129632.055,2677316.652,12.966
30548,129632.055,2677311.652,13.049
30549,129632.055,2677306.652,12.825
30550,129632.055,2677301.652,12.991
30551,129632.055,2677296.652,12.724
30552,129632.055,2677291.652,12.73
30553,129632.055,2677286.652,12.743
30554,129632.055,2677281.652,12.793
30555,129632.055,2677276.652,12.853
30556,129632.055,2677271.652,13.802
30557,129632.055,2677266.652,13.593
30558,129632.055,2677261.652,13.152
30559,129632.055,2677256.652,12.825
30560,129632.055,2677251.652,12.95
30561,129632.055,2677246.652,12.83
30562,129632.055,2677241.652,12.728
30563,129632.055,2677236.652,12.71
30564,129632.055,2677231.652,12.717
30565,129632.055,2677226.652,13.013
30566,129632.055,2677221.652,12.813
30567,129632.055,2677216.652,12.755
30568,129632.055,2677211.652,12.589
30569,129632.055,2677206.652,12.775
30570,129632.055,2677201.652,12.799
30571,129632.055,2677196.652,12.84
30572,129632.055,2677191.652,12.681
30573,129632.055,2677186.652,12.769
30574,129632.055,2677181.652,12.847
30575,129632.055,2677176.652,12.881
30576,129632.055,2677171.652,12.793
30577,129632.055,2677166.652,12.939
30578,129632.055,2677161.652,12.873
30579,129632.055,2677156.652,12.759
30580,129632.055,2677151.652,12.755
30581,129632.055,2677146.652,13.005
30582,129632.055,2677141.652,13.055
30583,129632.055,2677136.652,12.997
30584,129632.055,2677131.652,13.045
30585,129632.055,2677126.652,12.842
30586,129632.055,2677121.652,12.821
30587,129632.055,2677116.652,12.805
30588,129632.055,2677111.652,12.819
30589,129632.055,2677106.652,12.767
30590,129632.055,2677101.652,12.789
30591,129632.055,2677096.652,12.811
30592,129632.055,2677091.652,12.831
30593,129632.055,2677086.652,12.807
30594,129632.055,2677081.652,12.776
30595,129632.055,2677076.652,12.728
30596,129632.055,2677071.652,12.652
30597,129632.055,2677066.652,12.67
30598,129632.055,2677061.652,12.713
30599,129632.055,2677056.652,12.659
30600,129632.055,2677051.652,12.718
30601,129632.055,2677046.652,12.752
30602,129632.055,2677041.652,12.873
30603,129632.055,2677036.652,13.106
30604,129632.055,2677031.652,13.02
30605,129632.055,2677026.652,12.841
30606,129632.055,2677021.652,12.726
30607,129632.055,2677016.652,12.407
30608,129632.055,2677011.652,12.343
30609,129632.055,2677006.652,12.383
30610,129632.055,2677001.652,12.724
30611,129632.055,2676996.652,12.652
30612,129632.055,2676991.652,12.787
30613,129632.055,2676986.652,12.657
30614,129632.055,2676981.652,12.608
30615,129632.055,2676976.652,12.658
30616,129632.055,2676971.652,12.536
30617,129632.055,2676966.652,12.497
30618,129632.055,2676961.652,12.762
30619,129632.055,2676956.652,12.495
30620,129632.055,2676951.652,12.408
30621,129632.055,2676946.652,12.422
30622,129632.055,2676941.652,12.848
30623,129632.055,2676936.652,12.956
30624,129632.055,2676931.652,12.904
30625,129632.055,2676926.652,12.745
30626,129632.055,2676921.652,12.719
30627,129632.055,2676916.652,12.418
30628,129632.055,2676911.652,12.015
30629,129632.055,2676906.652,11.806
30630,129632.055,2676901.652,12.159
30631,129632.055,2676896.652,12.323
30632,129632.055,2676891.652,12.495
30633,129632.055,2676886.652,12.701
30634,129632.055,2676881.652,12.594
30635,129632.055,2676876.652,12.527
30636,129632.055,2676871.652,12.561
30637,129632.055,2676866.652,12.382
30638,129632.055,2676861.652,12.509
30639,129632.055,2676856.652,12.56
30640,129632.055,2676851.652,12.443
30641,129632.055,2676846.652,12.381
30642,129632.055,2676841.652,12.667
30643,129632.055,2676836.652,12.538
30644,129632.055,2676831.652,12.295
30645,129632.055,2676826.652,12.29
30646,129632.055,2676821.652,12.324
30647,129632.055,2676816.652,12.29
30648,129632.055,2676811.652,12.251
30649,129632.055,2676806.652,12.246
30650,129632.055,2676801.652,12.225
30651,129632.055,2676796.652,12.227
30652,129632.055,2676791.652,12.238
30653,129632.055,2676786.652,12.392
30654,129632.055,2676781.652,12.261
30655,129632.055,2676776.652,12.623
30656,129632.055,2676771.652,12.708
30657,129632.055,2676766.652,12.87
30658,129632.055,2676761.652,12.947
30659,129632.055,2676756.652,12.905
30660,129632.055,2676751.652,12.797
30661,129632.055,2676746.652,12.769
30662,129632.055,2676741.652,12.687
30663,129632.055,2676736.652,12.386
30664,129632.055,2676731.652,12.689
30665,129632.055,2676726.652,12.485
30666,129632.055,2676721.652,12.326
30667,129632.055,2676716.652,12.402
30668,129632.055,2676711.652,12.357
30669,129632.055,2676706.652,12.42
30670,129632.055,2676701.652,12.643
30671,129632.055,2676696.652,12.777
30672,129632.055,2676691.652,13.062
30673,129632.055,2676686.652,13.074
30674,129632.055,2676681.652,12.883
30675,129632.055,2676676.652,12.826
30676,129632.055,2676671.652,12.986
30677,129632.055,2676666.652,12.284
30678,129632.055,2676661.652,12.664
30679,129632.055,2676656.652,13.061
30680,129632.055,2676651.652,13.141
30681,129632.055,2676646.652,13.137
30682,129632.055,2676641.652,13.03
30683,129632.055,2676636.652,12.939
30684,129632.055,2676631.652,12.591
30685,129637.055,2685196.652,13.539
30686,129637.055,2685191.652,13.549
30687,129637.055,2685186.652,13.545
30688,129637.055,2685181.652,13.414
30689,129637.055,2685176.652,13.43
30690,129637.055,2685171.652,13.463
30691,129637.055,2685166.652,13.427
30692,129637.055,2685161.652,13.458
30693,129637.055,2685156.652,13.396
30694,129637.055,2685151.652,13.479
30695,129637.055,2685146.652,13.464
30696,129637.055,2685141.652,13.498
30697,129637.055,2685136.652,13.462
30698,129637.055,2685131.652,13.519
30699,129637.055,2685126.652,13.412
30700,129637.055,2685121.652,13.428
30701,129637.055,2685116.652,13.365
30702,129637.055,2685111.652,13.464
30703,129637.055,2685106.652,13.479
30704,129637.055,2685101.652,13.419
30705,129637.055,2685096.652,13.427
30706,129637.055,2685091.652,13.344
30707,129637.055,2685086.652,13.313
30708,129637.055,2685081.652,13.269
30709,129637.055,2685076.652,13.293
30710,129637.055,2685071.652,13.292
30711,129637.055,2685066.652,13.254
30712,129637.055,2685061.652,13.272
30713,129637.055,2685056.652,13.268
30714,129637.055,2685051.652,13.261
30715,129637.055,2685046.652,13.252
30716,129637.055,2685041.652,13.251
30717,129637.055,2685036.652,13.234
30718,129637.055,2685031.652,13.253
30719,129637.055,2685026.652,13.254
30720,129637.055,2685021.652,13.222
30721,129637.055,2685016.652,13.225
30722,129637.055,2685011.652,13.231
30723,129637.055,2685006.652,13.207
30724,129637.055,2685001.652,13.187
30725,129637.055,2684996.652,13.256
30726,129637.055,2684991.652,13.221
30727,129637.055,2684986.652,13.258
30728,129637.055,2684981.652,13.316
30729,129637.055,2684976.652,13.627
30730,129637.055,2684971.652,13.843
30731,129637.055,2684966.652,13.547
30732,129637.055,2684961.652,13.26
30733,129637.055,2684956.652,13.518
30734,129637.055,2684951.652,13.78
30735,129637.055,2684946.652,13.808
30736,129637.055,2684941.652,13.575
30737,129637.055,2684936.652,13.556
30738,129637.055,2684931.652,13.587
30739,129637.055,2684926.652,13.623
30740,129637.055,2684921.652,13.616
30741,129637.055,2684916.652,13.616
30742,129637.055,2684911.652,13.65
30743,129637.055,2684906.652,13.589
30744,129637.055,2684901.652,13.822
30745,129637.055,2684896.652,13.615
30746,129637.055,2684891.652,13.668
30747,129637.055,2684886.652,13.449
30748,129637.055,2684881.652,13.486
30749,129637.055,2684876.652,13.33
30750,129637.055,2684871.652,13.731
30751,129637.055,2684866.652,13.747
30752,129637.055,2684861.652,14.71
30753,129637.055,2684856.652,13.605
30754,129637.055,2684851.652,12.855
30755,129637.055,2684846.652,12.712
30756,129637.055,2684841.652,12.679
30757,129637.055,2684836.652,12.669
30758,129637.055,2684831.652,12.665
30759,129637.055,2684826.652,12.659
30760,129637.055,2684821.652,12.676
30761,129637.055,2684816.652,12.783
30762,129637.055,2684811.652,12.806
30763,129637.055,2684806.652,12.826
30764,129637.055,2684801.652,12.666
30765,129637.055,2684796.652,12.641
30766,129637.055,2684791.652,12.729
30767,129637.055,2684786.652,12.837
30768,129637.055,2684781.652,12.861
30769,129637.055,2684776.652,12.846
30770,129637.055,2684771.652,12.878
30771,129637.055,2684766.652,12.933
30772,129637.055,2684761.652,12.887
30773,129637.055,2684756.652,12.883
30774,129637.055,2684751.652,12.869
30775,129637.055,2684746.652,13.238
30776,129637.055,2684741.652,13.161
30777,129637.055,2684736.652,12.797
30778,129637.055,2684731.652,12.785
30779,129637.055,2684726.652,12.624
30780,129637.055,2684721.652,12.433
30781,129637.055,2684716.652,12.669
30782,129637.055,2684711.652,12.685
30783,129637.055,2684706.652,13.028
30784,129637.055,2684701.652,13.087
30785,129637.055,2684696.652,13.13
30786,129637.055,2684691.652,12.67
30787,129637.055,2684686.652,12.672
30788,129637.055,2684681.652,13.152
